,season,day,timestamp,description,event_type,parent_description,parent_event_type
2481,22,9,2021-07-20 00:25:02+00:00,Fairwood Patchwork entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Fairwood Patchwork is replaced by Pedro Davids.",228
2482,22,10,2021-07-20 01:15:22+00:00,Ortiz Lopez entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Ortiz Lopez is replaced by Steals Chark.",191
2483,22,10,2021-07-20 01:25:57+00:00,Jayden Wright entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Jayden Wright is replaced by Sandoval Crossing.",191
2484,22,13,2021-07-20 04:22:44+00:00,Mindy Kugel entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Mindy Kugel is replaced by Jolene Willowtree.",191
2485,22,13,2021-07-20 04:31:50+00:00,----- -----h entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
----- -----h is replaced by Mindy Kugel.",228
2486,22,14,2021-07-20 05:25:14+00:00,Ilane Snart entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Ilane Snart is replaced by -ug-st- R--dick.",191
2487,22,19,2021-07-20 10:24:02+00:00,Hendricks Richardson entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Hendricks Richardson is replaced by Vito Kravitz.",228
2488,22,22,2021-07-20 13:24:38+00:00,Rafael Davids entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Rafael Davids is replaced by Cat McSriff.",191
2489,22,23,2021-07-20 14:27:16+00:00,Finn James entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Finn James is replaced by Axel Campbell.",191
2490,22,23,2021-07-20 14:28:11+00:00,Axel Campbell entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Axel Campbell is replaced by Finn James.",191
2491,22,24,2021-07-20 15:22:23+00:00,Ren Hunter entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Ren Hunter is replaced by Haruta Byrd.",228
2492,22,24,2021-07-20 15:24:31+00:00,Kina Larsen entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Kina Larsen is replaced by Leo Baron.",191
2493,22,24,2021-07-20 15:29:48+00:00,Rodriguez Internet entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Rodriguez Internet is replaced by Bright Zimmerman.",228
2494,22,25,2021-07-20 16:22:09+00:00,Sandoval Crossing entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Sandoval Crossing is replaced by Jayden Wright.",191
2495,22,25,2021-07-20 16:29:28+00:00,Blood Hamburger entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Blood Hamburger is replaced by Inky Rutledge.",191
2496,22,27,2021-07-20 19:27:32+00:00,Alston Cerveza entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Alston Cerveza is replaced by Axel Campbell.",228
2497,22,29,2021-07-20 21:30:41+00:00,Tiana Wheeler entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Tiana Wheeler is replaced by Uncle Plasma XII.",191
2498,22,30,2021-07-20 22:25:03+00:00,Clare Mccall entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Clare Mccall is replaced by Geepa Beanpot.",191
2499,22,30,2021-07-20 22:29:01+00:00,--l--- Sp---- entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
--l--- Sp---- is replaced by Lancelot Kane.",228
2500,22,32,2021-07-21 00:25:32+00:00,Cory Ross entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Cory Ross is replaced by Barry Burkhard.",228
2501,22,34,2021-07-21 02:07:44+00:00,Mags Banananana entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Mags Banananana is replaced by Spears Nolan.",191
2502,22,34,2021-07-21 02:15:30+00:00,Leo Baron entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Leo Baron is replaced by Jon Halifax.",191
2503,22,34,2021-07-21 02:24:36+00:00,Velasquez Alstott entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Velasquez Alstott is replaced by Blood Hamburger.",228
2504,22,35,2021-07-21 03:26:21+00:00,Chet Takahashi entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Chet Takahashi is replaced by Plums Blather.",191
2505,22,35,2021-07-21 03:28:48+00:00,Silvia Rugrat entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Silvia Rugrat is replaced by Rafael Davids.",191
2506,22,35,2021-07-21 03:30:34+00:00,Jayden Wright entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Jayden Wright is replaced by Sandoval Crossing.",191
2507,22,37,2021-07-21 05:31:48+00:00,Mooney Doctor II entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Mooney Doctor II is replaced by Rodriguez Internet.",228
2508,22,38,2021-07-21 06:02:18+00:00,Lachlan Shelton entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Lachlan Shelton is replaced by Ortiz Lopez.",191
2509,22,38,2021-07-21 06:08:51+00:00,Terrell Bradley entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Terrell Bradley is replaced by Uncle Plasma XIV.",191
2510,22,38,2021-07-21 06:23:47+00:00,Elwin McGhee entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Elwin McGhee is replaced by Cicero Gubbins.",228
2511,22,38,2021-07-21 06:27:15+00:00,Penelope Mathews entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Penelope Mathews is replaced by Castillo Turner.",191
2512,22,40,2021-07-21 08:17:58+00:00,Wade Howe entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Wade Howe is replaced by Dunn Keyes.",191
2513,22,40,2021-07-21 08:18:27+00:00,Jon Halifax entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Jon Halifax is replaced by Mooney Doctor II.",191
2514,22,40,2021-07-21 08:31:36+00:00,Dunn Keyes entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Dunn Keyes is replaced by Jenkins Ingram.",191
2515,22,41,2021-07-21 09:16:34+00:00,Zack Sanders entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Zack Sanders is replaced by Jayden Wright.",191
2516,22,42,2021-07-21 10:15:13+00:00,Elvis Figueroa entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Elvis Figueroa is replaced by Zack Sanders.",191
2517,22,43,2021-07-21 11:18:59+00:00,Fran Beans entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Fran Beans is replaced by Silvia Rugrat.",191
2518,22,44,2021-07-21 12:26:17+00:00,Munro Tumblehome entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Munro Tumblehome is replaced by Schneide- Bendi-.",228
2519,22,44,2021-07-21 12:26:31+00:00,Tad Seeth entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Tad Seeth is replaced by Vernon Shotwell.",228
2520,22,45,2021-07-21 13:23:46+00:00,Reese Clark entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Reese Clark is replaced by Siobhan Chark.",228
2521,22,46,2021-07-21 14:22:24+00:00,The LCD Soundsystem boosted Siobhan Chark!,117,"Reality flickers. Things look different ...
Siobhan Chark and Sosa Hayes switch teams in the feedback!
The LCD Soundsystem is playing at the Spies' house!
Sosa Hayes is now batting.",41
2522,22,46,2021-07-21 14:22:24+00:00,The LCD Soundsystem boosted Sosa Hayes!,117,"Reality flickers. Things look different ...
Siobhan Chark and Sosa Hayes switch teams in the feedback!
The LCD Soundsystem is playing at the Spies' house!
Sosa Hayes is now batting.",41
2523,22,46,2021-07-21 14:28:24+00:00,Lowe Forbes entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Lowe Forbes is replaced by --l--- Sp----.",191
2524,22,47,2021-07-21 15:26:29+00:00,Phineas Wormthrice entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Phineas Wormthrice is replaced by Guy Gulp.",228
2525,22,47,2021-07-21 15:27:29+00:00,Logan Rodriguez entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Logan Rodriguez is replaced by Alx Keming.",228
2526,22,48,2021-07-21 16:23:09+00:00,Quack Enjoyable re-congealed differently.,117,Quack Enjoyable returned from Elsewhere after 5 days!,84
2527,22,48,2021-07-21 16:31:29+00:00,Jenkins Good entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Jenkins Good is replaced by Mags Banananana.",191
2528,22,49,2021-07-21 17:24:32+00:00,Siobhan Chark entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Siobhan Chark is replaced by Lachlan Shelton.",228
2529,22,49,2021-07-21 17:25:27+00:00,Theo King entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Theo King is replaced by Kurt Crueller.",228
2530,22,49,2021-07-21 17:29:05+00:00,Bright Zimmerman entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Bright Zimmerman is replaced by Jon Halifax.",228
2531,22,49,2021-07-21 17:32:00+00:00,Miguel James entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Miguel James is replaced by Elvis Figueroa.",191
2532,22,52,2021-07-21 20:14:15+00:00,Alejandro Leaf entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Alejandro Leaf is replaced by Jenkins Good.",191
2533,22,53,2021-07-21 21:17:26+00:00,Uncle Plasma XIV entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Uncle Plasma XIV is replaced by Terrell Bradley.",191
2534,22,53,2021-07-21 21:22:43+00:00,Jenkins Good entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Jenkins Good is replaced by Alejandro Leaf.",191
2535,22,54,2021-07-21 22:17:31+00:00,Doginic Burgertoes entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Doginic Burgertoes is replaced by Fran Beans.",191
2536,22,54,2021-07-21 22:27:08+00:00,Mooney Doctor II entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Mooney Doctor II is replaced by Leo Baron.",191
2537,22,54,2021-07-21 22:28:07+00:00,Bennett Bluesky entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Bennett Bluesky is replaced by Chet Takahashi.",191
2538,22,55,2021-07-21 23:03:11+00:00,Winnie Hess entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Winnie Hess is replaced by Mooney Doctor II.",191
2539,22,57,2021-07-22 01:24:57+00:00,--ntgomery Bullo-k entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
--ntgomery Bullo-k is replaced by Alston Cerveza.",191
2540,22,59,2021-07-22 03:22:25+00:00,Lancelot Kane entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Lancelot Kane is replaced by Edric Tosser.",228
2541,22,61,2021-07-22 05:25:14+00:00,Slosh Truk re-congealed differently.,117,Slosh Truk returned from Elsewhere after 2 days!,84
2542,22,62,2021-07-22 06:03:17+00:00,Ryuji Ngozi has been hatched from the field of eggs.,137,"Helga Washington is Unstable!
A Debt was collected.
Rogue Umpire incinerated Helga Washington!
They're replaced by Ryuji Ngozi.
The Instability chains to Jon Halifax!",54
2543,22,62,2021-07-22 06:06:09+00:00,Khulan Sagaba has been hatched from the field of eggs.,137,"Jon Halifax is Unstable!
A Debt was collected.
Rogue Umpire incinerated Jon Halifax!
They're replaced by Khulan Sagaba.
The Instability chains to -ilvia W-n-er!",54
2544,22,63,2021-07-22 07:22:47+00:00,Baldwin Breadwinner entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Baldwin Breadwinner is replaced by Dunn Keyes.",191
2545,22,64,2021-07-22 08:09:02+00:00,Scoobert Toast has been hatched from the field of eggs.,137,"Rogue Umpire incinerated Pudge Nakamoto!
They're replaced by Scoobert Toast.",54
2546,22,64,2021-07-22 08:09:50+00:00,Alston England entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Alston England is replaced by Clare Mccall.",191
2547,22,64,2021-07-22 08:30:45+00:00,Jenkins Ingram entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Jenkins Ingram is replaced by Baldwin Breadwinner.",191
2548,22,66,2021-07-22 10:23:09+00:00,Leo Baron entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Leo Baron is replaced by Winnie Hess.",191
2549,22,67,2021-07-22 11:24:38+00:00,Ryuji Ngozi entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Ryuji Ngozi is replaced by Bright Zimmerman.",228
2550,22,67,2021-07-22 11:29:54+00:00,Percival Wheeler entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Percival Wheeler is replaced by Foxy Pebble.",228
2551,22,68,2021-07-22 12:24:24+00:00,Chambers Kennedy entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Chambers Kennedy is replaced by Jenkins Ingram.",228
2552,22,68,2021-07-22 12:29:13+00:00,Beans McBlase entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Beans McBlase is replaced by Foxy Kane.",191
2553,22,69,2021-07-22 13:19:44+00:00,Clare Mccall entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Clare Mccall is replaced by Alston England.",191
2554,22,69,2021-07-22 13:48:29+00:00,Lucy Tokkan entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Lucy Tokkan is replaced by Twofurious Puddles.",191
2555,22,71,2021-07-22 15:14:03+00:00,Slosh Truk re-congealed differently.,117,Slosh Truk returned from Elsewhere after 3 days!,84
2556,22,71,2021-07-22 15:23:27+00:00,Samothe- -embé-é entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Samothe- -embé-é is replaced by Mordecai Kingbird.",228
2557,22,71,2021-07-22 15:26:55+00:00,Twofurious Puddles entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Twofurious Puddles is replaced by Lucy Tokkan.",191
2558,22,72,2021-07-22 17:13:35+00:00,Fran Beans entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Fran Beans is replaced by Beans McBlase.",191
2559,22,72,2021-07-22 17:18:12+00:00,Evelton McBlase II entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Evelton McBlase II is replaced by Sandie Turner.",191
2560,22,72,2021-07-22 17:23:42+00:00,Baldwin Breadwinner entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Baldwin Breadwinner is replaced by Campos Arias.",191
2561,22,72,2021-07-22 17:25:22+00:00,King Weatherman entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
King Weatherman is replaced by Logan Rodriguez.",191
2562,22,73,2021-07-22 18:15:26+00:00,Fenry Marlow entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Fenry Marlow is replaced by Alyssa Harrell.",191
2563,22,73,2021-07-22 18:24:24+00:00,Wesley Poole entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Wesley Poole is replaced by Clare Mccall.",191
2564,22,75,2021-07-22 20:22:30+00:00,Barry Burkhard entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Barry Burkhard is replaced by Cory Ross.",228
2565,22,75,2021-07-22 20:24:29+00:00,Matteo Cash entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Matteo Cash is replaced by Fran Beans.",228
2566,22,75,2021-07-22 20:27:59+00:00,Zoey Kirchner entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Zoey Kirchner is replaced by Gia Holbrook.",191
2567,22,75,2021-07-22 20:32:25+00:00,Shir-- Mc-l-oy entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Shir-- Mc-l-oy is replaced by Bees ----el-.",228
2568,22,75,2021-07-22 20:34:11+00:00,Khulan Sagaba entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Khulan Sagaba is replaced by Kina Larsen.",228
2569,22,76,2021-07-22 21:12:31+00:00,Cat McSriff entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Cat McSriff is replaced by N---y Slu-ps.",191
2570,22,76,2021-07-22 21:27:33+00:00,Steals Chark entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Steals Chark is replaced by Siobhan Chark.",191
2571,22,76,2021-07-22 21:31:14+00:00,Stephanie Winters entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Stephanie Winters is replaced by Matteo Cash.",228
2572,22,77,2021-07-22 22:28:11+00:00,Adelaide Judochop entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Adelaide Judochop is replaced by Shir-- Mc-l-oy.",228
2573,22,78,2021-07-22 23:17:46+00:00,Clare Mccall entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Clare Mccall is replaced by Wesley Poole.",191
2574,22,79,2021-07-23 00:03:42+00:00,Cell Barajas is Partying!,117,"Cell Barajas is Partying!
A flock of Birds are attracted to LA Taquería!",24
2575,22,79,2021-07-23 00:12:33+00:00,Matteo Cash is Partying!,117,"Matteo Cash is Partying!
A flock of Birds are attracted to LA Taquería!",24
2576,22,79,2021-07-23 00:22:25+00:00,Vito Kravitz entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Vito Kravitz is replaced by Pannonica Oko.",228
2577,22,79,2021-07-23 00:25:00+00:00,Shir-- Mc-l-oy entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Shir-- Mc-l-oy is replaced by Adelaide Judochop.",228
2578,22,79,2021-07-23 00:26:00+00:00,Bevan Wise entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Bevan Wise is replaced by King Weatherman.",191
2579,22,80,2021-07-23 01:01:25+00:00,Summers Preston is Partying!,117,"Summers Preston is Partying!
A flock of Birds are attracted to LA Taquería!",24
2580,22,80,2021-07-23 01:19:55+00:00,Rafael Davids is Partying!,117,"Rafael Davids is Partying!
A flock of Birds are attracted to LA Taquería!",24
2581,22,80,2021-07-23 01:22:00+00:00,Gia Holbrook entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Gia Holbrook is replaced by Zoey Kirchner.",191
2582,22,80,2021-07-23 01:23:36+00:00,Matteo Cash is Partying!,117,"Matteo Cash is Partying!
A flock of Birds are attracted to LA Taquería!",24
2583,22,81,2021-07-23 02:02:06+00:00,Beans McBlase is Partying!,117,"Beans McBlase is Partying!
A flock of Birds are attracted to LA Taquería!",24
2584,22,81,2021-07-23 02:20:53+00:00,Leach Herman entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Leach Herman is replaced by Wyatt Mason IV.",191
2585,22,81,2021-07-23 02:22:23+00:00,Jayden Wright entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Jayden Wright is replaced by Miguel James.",191
2586,22,81,2021-07-23 02:27:09+00:00,Jenkins Ingram entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Jenkins Ingram is replaced by Baldwin Breadwinner.",228
2587,22,81,2021-07-23 02:30:37+00:00,Cannonball Sports entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Cannonball Sports is replaced by Shir-- Mc-l-oy.",228
2588,22,82,2021-07-23 03:10:46+00:00,Zack Sanders entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Zack Sanders is replaced by Jayden Wright.",191
2589,22,82,2021-07-23 03:16:59+00:00,Hiroto Wilcox is Partying!,117,"Hiroto Wilcox is Partying!
A flock of Birds are attracted to The Ampitheater!",24
2590,22,82,2021-07-23 03:22:59+00:00,Cory Twelve entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Cory Twelve is replaced by Chambers Kennedy.",191
2591,22,82,2021-07-23 03:23:26+00:00,Foxy Pebble entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Foxy Pebble is replaced by Percival Wheeler.",228
2592,22,82,2021-07-23 03:25:59+00:00,Don Mitchell entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Don Mitchell is replaced by Spears Taylor.",191
2593,22,83,2021-07-23 04:06:52+00:00,Bees -as-el- is Partying!,117,"Bees -as-el- is Partying!
A flock of Birds are attracted to The Pillars!",24
2594,22,83,2021-07-23 04:13:22+00:00,Dunn Keyes entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Dunn Keyes is replaced by Cory Twelve.",191
2595,22,83,2021-07-23 04:14:44+00:00,Jolene Willowtree is Partying!,117,"Jolene Willowtree is Partying!
A flock of Birds are attracted to The Pillars!",24
2596,22,83,2021-07-23 04:24:30+00:00,Pannonica Oko entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Pannonica Oko is replaced by Vito Kravitz.",228
2597,22,83,2021-07-23 04:32:27+00:00,Shir-- Mc-l-oy entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Shir-- Mc-l-oy is replaced by Cannonball Sports.",228
2598,22,84,2021-07-23 05:11:20+00:00,Mooney Doctor II is Partying!,117,"Mooney Doctor II is Partying!
A flock of Birds are attracted to The Cookout!",24
2599,22,85,2021-07-23 06:04:22+00:00,R-g-- --ie-r--- is Partying!,117,"R-g-- --ie-r--- is Partying!
A flock of Birds are attracted to The Bubble!",24
2600,22,85,2021-07-23 06:12:25+00:00,Mooney Doctor II is Partying!,117,"Mooney Doctor II is Partying!
A flock of Birds are attracted to The Cookout!",24
2601,22,85,2021-07-23 06:13:53+00:00,Jan Canberra is Partying!,117,"Jan Canberra is Partying!
A flock of Birds are attracted to The Bubble!",24
2602,22,85,2021-07-23 06:22:10+00:00,Mindy Kugel is Partying!,117,"Mindy Kugel is Partying!
A flock of Birds are attracted to The Gleek!",24
2603,22,85,2021-07-23 06:28:55+00:00,Percival Wheeler entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Percival Wheeler is replaced by Foxy Pebble.",228
2604,22,86,2021-07-23 07:04:58+00:00,Leach Ingram is Partying!,117,"Leach Ingram is Partying!
A flock of Birds are attracted to The Cookout!",24
2605,22,86,2021-07-23 07:05:41+00:00,Siobhan Chark is Partying!,117,"Siobhan Chark is Partying!
A flock of Birds are attracted to The Gym!",24
2606,22,86,2021-07-23 07:16:35+00:00,Scores Baserunner is Partying!,117,"Scores Baserunner is Partying!
A flock of Birds are attracted to LA Taquería!",24
2607,22,86,2021-07-23 07:16:40+00:00,Sandford Garner entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Sandford Garner is replaced by Reece Saetang.",191
2608,22,86,2021-07-23 07:24:46+00:00,E-z-be-- El-iott entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
E-z-be-- El-iott is replaced by Bevan Wise.",228
2609,22,86,2021-07-23 07:25:01+00:00,Axel Campbell entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Axel Campbell is replaced by -e-ue- Kr----.",228
2610,22,86,2021-07-23 07:27:15+00:00,Summers Preston is Partying!,117,"Summers Preston is Partying!
A flock of Birds are attracted to The Bucket!",24
2611,22,87,2021-07-23 08:02:31+00:00,Chambers Simmons is Partying!,117,"Chambers Simmons is Partying!
A flock of Birds are attracted to The Garden!",24
2612,22,87,2021-07-23 08:04:06+00:00,Hatfield Suzuki is Partying!,117,"Hatfield Suzuki is Partying!
A flock of Birds are attracted to The Ampitheater!",24
2613,22,87,2021-07-23 08:19:08+00:00,Ayanna Dumpington is Partying!,117,"Ayanna Dumpington is Partying!
A flock of Birds are attracted to The Ampitheater!",24
2614,22,87,2021-07-23 08:20:18+00:00,Mum-- M--c-- entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Mum-- M--c-- is replaced by Bartleby Zhivago.",191
2615,22,87,2021-07-23 08:23:55+00:00,Zoey Kirchner is Partying!,117,"Zoey Kirchner is Partying!
A flock of Birds are attracted to The Pillars!",24
2616,22,87,2021-07-23 08:24:17+00:00,Cory Twelve entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Cory Twelve is replaced by Dunn Keyes.",191
2617,22,87,2021-07-23 08:27:00+00:00,Hiroto Wilcox is Partying!,117,"Hiroto Wilcox is Partying!
A flock of Birds are attracted to The Gym!",24
2618,22,87,2021-07-23 08:28:36+00:00,Cory Ross entered the Shadows.,117,"Home Team Shutout.
Incoming Voicemail...
Cory Ross is replaced by Barry Burkhard.",228
2619,22,88,2021-07-23 09:05:06+00:00,Summers Preston is Partying!,117,"Summers Preston is Partying!
A flock of Birds are attracted to The Garden!",24
2620,22,88,2021-07-23 09:07:25+00:00,Chambers Simmons is Partying!,117,"Chambers Simmons is Partying!
A flock of Birds are attracted to The Garden!",24
2621,22,88,2021-07-23 09:20:52+00:00,Jolene Willowtree entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Jolene Willowtree is replaced by Shir-- Mc-l-oy.",191
2622,22,89,2021-07-23 10:04:54+00:00,Orion Ultrabass has been hatched from the field of eggs.,137,"Gunther O'Brian is Unstable!
A Debt was collected.
Rogue Umpire incinerated Gunther O'Brian!
They're replaced by Orion Ultrabass.
The Instability chains to Kaz Fiasco!",54
2623,22,89,2021-07-23 10:07:23+00:00,Caleb Novak entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Caleb Novak is replaced by Rigby Peacelily.",191
2624,22,89,2021-07-23 10:11:28+00:00,Gloria Bugsnax entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Gloria Bugsnax is replaced by Cory Twelve.",191
2625,22,89,2021-07-23 10:12:09+00:00,Bartleby Zhivago is Partying!,117,"Bartleby Zhivago is Partying!
A flock of Birds are attracted to The Ampitheater!",24
2626,22,89,2021-07-23 10:12:54+00:00,Zoey Kirchner entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Zoey Kirchner is replaced by Jolene Willowtree.",191
2627,22,89,2021-07-23 10:12:59+00:00,Fish Summer is Partying!,117,"Fish Summer is Partying!
A flock of Birds are attracted to The Gym!",24
2628,22,89,2021-07-23 10:20:50+00:00,Fish Summer is Partying!,117,"Fish Summer is Partying!
A flock of Birds are attracted to The Gym!",24
2629,22,89,2021-07-23 10:23:01+00:00,Marco Stink is Partying!,117,"Marco Stink is Partying!
A flock of Birds are attracted to The Big Garage!",24
2630,22,90,2021-07-23 11:00:37+00:00,Logan Rodriguez is Partying!,117,"Logan Rodriguez is Partying!
A flock of Birds are attracted to The Gym!",24
2631,22,90,2021-07-23 11:02:27+00:00,Dunlap Figueroa is Partying!,117,"Dunlap Figueroa is Partying!
A flock of Birds are attracted to The Pillars!",24
2632,22,90,2021-07-23 11:06:28+00:00,Yurts Buttercup is Partying!,117,"Yurts Buttercup is Partying!
A flock of Birds are attracted to The Bubble!",24
2633,22,90,2021-07-23 11:09:43+00:00,Helga Moreno is Partying!,117,"Helga Moreno is Partying!
A flock of Birds are attracted to The Polyhedron!",24
2634,22,90,2021-07-23 11:11:33+00:00,Kina Larsen is Partying!,117,"Kina Larsen is Partying!
A flock of Birds are attracted to The Meadow!",24
2635,22,90,2021-07-23 11:17:10+00:00,Fish Summer is Partying!,117,"Fish Summer is Partying!
A flock of Birds are attracted to The Bubble!",24
2636,22,90,2021-07-23 11:22:03+00:00,Chet Takahashi entered the Shadows.,117,"10 Runs collected.
Incoming Shadow Fax...
Chet Takahashi is replaced by Bennett Bluesky.",191
2637,22,90,2021-07-23 11:23:35+00:00,Helga Moreno is Partying!,117,"Helga Moreno is Partying!
A flock of Birds are attracted to The Polyhedron!",24
2638,22,90,2021-07-23 11:25:41+00:00,Adalberto Tosser is Partying!,117,"Adalberto Tosser is Partying!
A flock of Birds are attracted to The Fire House!",24
